Sample	Clusters
S9476	IE_T
S6814	DR_NT
S1746	IE_NT
S3377	IE_NT
S8400	TB_NT
S2107	IE_NT
S5835	IE_NT
S5587	IE_NT
S222	DR_T
S1747	IE_NT
S3378	IE_NT
S3379	IE_NT
S5343	IE_NT
S2377	IE_NT
S4864	IE_NT
S2799	IE_NT
S6815	DR_NT
S2427	IE_NT
S1748	IE_NT
S7886	AA_T
S8913	TB_T
S9272	IE_T
S9477	IE_T
S5226	IE_NT
S2553	IE_NT
S1749	IE_NT
S6816	DR_NT
S1893	IE_NT
S4865	IE_NT
S8453	TB_NT
S1750	IE_NT
S7301	DR_NT
S8463	TB_NT
S7302	DR_NT
S2026	IE_NT
S7710	DR_NT
S7303	DR_NT
S5227	IE_NT
S4866	IE_NT
S8565	TB_T
S7304	DR_NT
S1751	IE_NT
S1752	IE_NT
S1753	IE_NT
S391	DR_T
S3380	IE_NT
S8736	TB_T
S9478	IE_T
S8189	AA_T
S4867	IE_NT
S1754	IE_NT
S290	DR_T
S7920	AA_T
S1755	IE_NT
S6817	DR_NT
S6818	DR_NT
S6819	DR_NT
S1756	IE_NT
S3381	IE_NT
S9273	IE_T
S5228	IE_NT
S6820	DR_NT
S4320	IE_NT
S7675	DR_NT
S6821	DR_NT
S6822	DR_NT
S8896	TB_T
S1757	IE_NT
S1910	IE_NT
S9573	IE_T
S9274	IE_T
S4868	IE_NT
S4869	IE_NT
S1758	IE_NT
S5229	IE_NT
S6823	DR_NT
S3382	IE_NT
S4870	IE_NT
S5230	IE_NT
S2185	IE_NT
S8814	TB_T
S223	DR_T
S6824	DR_NT
S4871	IE_NT
S1759	IE_NT
S1760	IE_NT
S1761	IE_NT
S7558	DR_NT
S9275	IE_T
S1762	IE_NT
S2366	IE_NT
S4872	IE_NT
S3	DR_T
S540	IE_NT
S5231	IE_NT
S5435	IE_NT
S6825	DR_NT
S3383	IE_NT
S1763	IE_NT
S9276	IE_T
S536	IE_NT
S3384	IE_NT
S2201	IE_NT
S5836	IE_NT
S2151	IE_NT
S1962	IE_NT
S9277	IE_T
S7305	DR_NT
S6826	DR_NT
S5232	IE_NT
S4873	IE_NT
S1764	IE_NT
S5454	IE_NT
S4874	IE_NT
S9278	IE_T
S6827	DR_NT
S9279	IE_T
S1765	IE_NT
S7306	DR_NT
S1766	IE_NT
S9280	IE_T
S3385	IE_NT
S2506	IE_NT
S6828	DR_NT
S8197	AA_T
S7307	DR_NT
S4875	IE_NT
S4876	IE_NT
S3386	IE_NT
S9281	IE_T
S4877	IE_NT
S6829	DR_NT
S4878	IE_NT
S6830	DR_NT
S8721	TB_T
S7308	DR_NT
S9479	IE_T
S2375	IE_NT
S8579	TB_T
S392	DR_T
S1767	IE_NT
S5323	IE_NT
S4879	IE_NT
S8212	AA_T
S7309	DR_NT
S8177	AA_T
S6831	DR_NT
S1967	IE_NT
S1768	IE_NT
S6832	DR_NT
S9574	IE_T
S5837	IE_NT
S4880	IE_NT
S6833	DR_NT
S6834	DR_NT
S7676	DR_NT
S3387	IE_NT
S1769	IE_NT
S2690	IE_NT
S5838	IE_NT
S3388	IE_NT
S1770	IE_NT
S8914	TB_T
S7559	DR_NT
S6835	DR_NT
S4881	IE_NT
S1771	IE_NT
S1772	IE_NT
S4882	IE_NT
S5233	IE_NT
S3389	IE_NT
S5234	IE_NT
S3390	IE_NT
S4883	IE_NT
S1773	IE_NT
S361	DR_T
S6836	DR_NT
S4884	IE_NT
S4885	IE_NT
S6837	DR_NT
S6838	DR_NT
S8815	TB_T
S1774	IE_NT
S9480	IE_T
S3391	IE_NT
S3392	IE_NT
S5839	IE_NT
S1775	IE_NT
S4886	IE_NT
S7310	DR_NT
S3393	IE_NT
S1935	IE_NT
S7560	DR_NT
S1897	IE_NT
S1776	IE_NT
S3394	IE_NT
S4887	IE_NT
S2694	IE_NT
S7311	DR_NT
S8656	TB_T
S5235	IE_NT
S1777	IE_NT
S8816	TB_T
S12	DR_T
S1778	IE_NT
S4888	IE_NT
S3395	IE_NT
S5236	IE_NT
S1779	IE_NT
S2781	IE_NT
S3396	IE_NT
S3397	IE_NT
S8817	TB_T
S1780	IE_NT
S4889	IE_NT
S1781	IE_NT
S9481	IE_T
S8207	AA_T
S4890	IE_NT
S6839	DR_NT
S3398	IE_NT
S8866	TB_T
S8488	TB_T
S4891	IE_NT
S2359	IE_NT
S6840	DR_NT
S224	DR_T
S309	DR_T
S5886	IE_NT
S4892	IE_NT
S9482	IE_T
S3399	IE_NT
S9282	IE_T
S4893	IE_NT
S5840	IE_NT
S5841	IE_NT
S7312	DR_NT
S8586	TB_T
S9283	IE_T
S362	DR_T
S6841	DR_NT
S9284	IE_T
S4894	IE_NT
S4895	IE_NT
S7561	DR_NT
S4896	IE_NT
S8257	AA_T
S4897	IE_NT
S4898	IE_NT
S2271	IE_NT
S4899	IE_NT
S6842	DR_NT
S7755	AA_T
S276	DR_T
S4900	IE_NT
S2094	IE_NT
S7562	DR_NT
S1782	IE_NT
S1783	IE_NT
S6843	DR_NT
S8178	AA_T
S2037	IE_NT
S1784	IE_NT
S7711	DR_NT
S1894	IE_NT
S6844	DR_NT
S9575	IE_T
S2445	IE_NT
S1872	IE_NT
S316	DR_T
S5842	IE_NT
S6845	DR_NT
S4901	IE_NT
S6846	DR_NT
S6847	DR_NT
S1785	IE_NT
S9483	IE_T
S2178	IE_NT
S1885	IE_NT
S1786	IE_NT
S7677	DR_NT
S7770	AA_T
S3400	IE_NT
S8179	AA_T
S7940	AA_T
S2187	IE_NT
S4902	IE_NT
S2177	IE_NT
S7313	DR_NT
S3401	IE_NT
S7721	DR_NT
S1787	IE_NT
S6848	DR_NT
S2090	IE_NT
S7314	DR_NT
S9285	IE_T
S4903	IE_NT
S6849	DR_NT
S9484	IE_T
S3402	IE_NT
S6850	DR_NT
S4904	IE_NT
S5843	IE_NT
S9286	IE_T
S6851	DR_NT
S8855	TB_T
S8818	TB_T
S5588	IE_NT
S7315	DR_NT
S2091	IE_NT
S4905	IE_NT
S6852	DR_NT
S7985	AA_T
S5237	IE_NT
S6853	DR_NT
S6854	DR_NT
S7739	AA_T
S4906	IE_NT
S1788	IE_NT
S464	DR_T
S3403	IE_NT
S4907	IE_NT
S8819	TB_T
S512	DR_T
S5589	IE_NT
S9287	IE_T
S1789	IE_NT
S4908	IE_NT
S4081	IE_NT
S6855	DR_NT
S3404	IE_NT
S1790	IE_NT
S4909	IE_NT
S8070	AA_T
S8052	AA_T
S5590	IE_NT
S225	DR_T
S1917	IE_NT
S9288	IE_T
S1791	IE_NT
S3405	IE_NT
S7316	DR_NT
S9576	IE_T
S8929	TB_T
S8580	TB_T
S4910	IE_NT
S493	DR_T
S3406	IE_NT
S6856	DR_NT
S4911	IE_NT
S1792	IE_NT
S1793	IE_NT
S3407	IE_NT
S2728	IE_NT
S6857	DR_NT
S4912	IE_NT
S7956	AA_T
S1794	IE_NT
S2343	IE_NT
S6858	DR_NT
S2002	IE_NT
S1795	IE_NT
S7924	AA_T
S2392	IE_NT
S3408	IE_NT
S1796	IE_NT
S1797	IE_NT
S2560	IE_NT
S5238	IE_NT
S226	DR_T
S5844	IE_NT
S4913	IE_NT
S524	DR_T
S1798	IE_NT
S6859	DR_NT
S2251	IE_NT
S6860	DR_NT
S8836	TB_T
S4914	IE_NT
S1799	IE_NT
S8232	AA_T
S4915	IE_NT
S4916	IE_NT
S6861	DR_NT
S3409	IE_NT
S1800	IE_NT
S5880	IE_NT
S4917	IE_NT
S5239	IE_NT
S1801	IE_NT
S1802	IE_NT
S4918	IE_NT
S4919	IE_NT
S2672	IE_NT
S2208	IE_NT
S6862	DR_NT
S5240	IE_NT
S300	DR_T
S2498	IE_NT
S2264	IE_NT
S4920	IE_NT
S4921	IE_NT
S7317	DR_NT
S9577	IE_T
S6863	DR_NT
S7318	DR_NT
S6864	DR_NT
S3410	IE_NT
S1803	IE_NT
S9485	IE_T
S4922	IE_NT
S6865	DR_NT
S8820	TB_T
S2175	IE_NT
S2027	IE_NT
S7767	AA_T
S4923	IE_NT
S393	DR_T
S7319	DR_NT
S9486	IE_T
S4924	IE_NT
S1804	IE_NT
S2301	IE_NT
S4925	IE_NT
S4926	IE_NT
S8821	TB_T
S5241	IE_NT
S9487	IE_T
S8822	TB_T
S8909	TB_T
S5242	IE_NT
S6866	DR_NT
S7320	DR_NT
S7321	DR_NT
S4927	IE_NT
S1805	IE_NT
S2741	IE_NT
S8718	TB_T
S235	DR_T
S4928	IE_NT
S1806	IE_NT
S7322	DR_NT
S3411	IE_NT
S4929	IE_NT
S5845	IE_NT
S1807	IE_NT
S1808	IE_NT
S5875	IE_NT
S8180	AA_T
S9488	IE_T
S470	DR_T
S5243	IE_NT
S5244	IE_NT
S2464	IE_NT
S3412	IE_NT
S2474	IE_NT
S2197	IE_NT
S7563	DR_NT
S2167	IE_NT
S5846	IE_NT
S4930	IE_NT
S1809	IE_NT
S1810	IE_NT
S227	DR_T
S7323	DR_NT
S8181	AA_T
S3413	IE_NT
S1811	IE_NT
S1812	IE_NT
S4931	IE_NT
S1813	IE_NT
S7678	DR_NT
S1814	IE_NT
S537	IE_NT
S1815	IE_NT
S4932	IE_NT
S2755	IE_NT
S9489	IE_T
S4933	IE_NT
S5684	IE_NT
S6867	DR_NT
S8936	IE_T
S6868	DR_NT
S2244	IE_NT
S3414	IE_NT
S9289	IE_T
S4934	IE_NT
S8823	TB_T
S6869	DR_NT
S8182	AA_T
S2412	IE_NT
S5847	IE_NT
S5245	IE_NT
S3415	IE_NT
S7773	AA_T
S3416	IE_NT
S3417	IE_NT
S6870	DR_NT
S5246	IE_NT
S4935	IE_NT
S5591	IE_NT
S2231	IE_NT
S5292	IE_NT
S4936	IE_NT
S2303	IE_NT
S4937	IE_NT
S6871	DR_NT
S6872	DR_NT
S7941	AA_T
S1816	IE_NT
S7972	AA_T
S7785	AA_T
S5247	IE_NT
S1817	IE_NT
S7564	DR_NT
S8907	TB_T
S4938	IE_NT
S6873	DR_NT
S6874	DR_NT
S1818	IE_NT
S1819	IE_NT
S1820	IE_NT
S2435	IE_NT
S9290	IE_T
S2322	IE_NT
S4939	IE_NT
S4940	IE_NT
S2689	IE_NT
S9578	IE_T
S2786	IE_NT
S1821	IE_NT
S2745	IE_NT
S6875	DR_NT
S5848	IE_NT
S2605	IE_NT
S2103	IE_NT
S4941	IE_NT
S5415	IE_NT
S7324	DR_NT
S8824	TB_T
S6876	DR_NT
S518	DR_T
S8267	AA_T
S6877	DR_NT
S5849	IE_NT
S6878	DR_NT
S1822	IE_NT
S394	DR_T
S526	DR_T
S496	DR_T
S1823	IE_NT
S395	DR_T
S3418	IE_NT
S7766	AA_T
S8019	AA_T
S8009	AA_T
S13	DR_T
S1944	IE_NT
S4942	IE_NT
S8183	AA_T
S9621	IE_T
S3419	IE_NT
S1824	IE_NT
S8637	TB_T
S1825	IE_NT
S2052	IE_NT
S9291	IE_T
S6879	DR_NT
S1826	IE_NT
S3420	IE_NT
S9579	IE_T
S4943	IE_NT
S5458	IE_NT
S8315	AA_T
S5329	IE_NT
S3421	IE_NT
S4944	IE_NT
S3422	IE_NT
S9490	IE_T
S8184	AA_T
S6880	DR_NT
S396	DR_T
S1827	IE_NT
S3423	IE_NT
S1828	IE_NT
S5407	IE_NT
S1829	IE_NT
S7788	AA_T
S2381	IE_NT
S4945	IE_NT
S484	DR_T
S6881	DR_NT
S4946	IE_NT
S4947	IE_NT
S3424	IE_NT
S4948	IE_NT
S1830	IE_NT
S5918	IE_NT
S6882	DR_NT
S4949	IE_NT
S1831	IE_NT
S7325	DR_NT
S9292	IE_T
S7565	DR_NT
S7679	DR_NT
S3425	IE_NT
S6883	DR_NT
S4950	IE_NT
S2735	IE_NT
S6884	DR_NT
S4951	IE_NT
S6885	DR_NT
S5887	IE_NT
S6886	DR_NT
S2667	IE_NT
S5592	IE_NT
S4952	IE_NT
S1832	IE_NT
S1953	IE_NT
S5593	IE_NT
S3426	IE_NT
S9580	IE_T
S2384	IE_NT
S5248	IE_NT
S9491	IE_T
S2176	IE_NT
S4953	IE_NT
S1833	IE_NT
S1834	IE_NT
S7326	DR_NT
S1835	IE_NT
S4954	IE_NT
S1836	IE_NT
S6887	DR_NT
S6888	DR_NT
S3427	IE_NT
S8423	TB_NT
S8544	TB_T
S3945	IE_NT
S4955	IE_NT
S5850	IE_NT
S4956	IE_NT
S9492	IE_T
S6889	DR_NT
S1837	IE_NT
S4957	IE_NT
S6890	DR_NT
S8414	TB_NT
S1838	IE_NT
S6891	DR_NT
S7327	DR_NT
S7328	DR_NT
S5906	IE_NT
S5851	IE_NT
S9293	IE_T
S1839	IE_NT
S1840	IE_NT
S7680	DR_NT
S7681	DR_NT
S1841	IE_NT
S1842	IE_NT
S1875	IE_NT
S8047	AA_T
S6892	DR_NT
S5287	IE_NT
S6893	DR_NT
S4958	IE_NT
S1843	IE_NT
S2321	IE_NT
S9622	IE_T
S2578	IE_NT
S2059	IE_NT
S2721	IE_NT
S8833	TB_T
S3428	IE_NT
S1844	IE_NT
S4959	IE_NT
S9581	IE_T
S4960	IE_NT
S5396	IE_NT
S8012	AA_T
S5852	IE_NT
S2147	IE_NT
S5249	IE_NT
S3429	IE_NT
S3430	IE_NT
S9493	IE_T
S5288	IE_NT
S5316	IE_NT
S9494	IE_T
S6894	DR_NT
S8050	AA_T
S5853	IE_NT
S2702	IE_NT
S4961	IE_NT
S6895	DR_NT
S1845	IE_NT
S4962	IE_NT
S228	DR_T
S6896	DR_NT
S8711	TB_T
S3431	IE_NT
S7722	DR_NT
S8853	TB_T
S4963	IE_NT
S4964	IE_NT
S6897	DR_NT
S4965	IE_NT
S4966	IE_NT
S5250	IE_NT
S6898	DR_NT
S4967	IE_NT
S8340	TB_NT
S7329	DR_NT
S5854	IE_NT
S4968	IE_NT
S6899	DR_NT
S229	DR_T
S2772	IE_NT
S4969	IE_NT
S3432	IE_NT
S5594	IE_NT
S2633	IE_NT
S4970	IE_NT
S4971	IE_NT
S2536	IE_NT
S1846	IE_NT
S3976	IE_NT
S5251	IE_NT
S1847	IE_NT
S5855	IE_NT
S8825	TB_T
S2141	IE_NT
S4972	IE_NT
S2484	IE_NT
S6900	DR_NT
S4973	IE_NT
S2637	IE_NT
S5856	IE_NT
S4974	IE_NT
S338	DR_T
S3433	IE_NT
S8826	TB_T
S6901	DR_NT
S7330	DR_NT
S1848	IE_NT
S1849	IE_NT
S4975	IE_NT
S7777	AA_T
S8827	TB_T
S8745	TB_T
S8481	TB_T
S9625	IE_T
S4976	IE_NT
S1850	IE_NT
S4977	IE_NT
S8608	TB_T
S433	DR_T
S4224	IE_NT
S3434	IE_NT
S5252	IE_NT
S8364	TB_NT
S2358	IE_NT
S3435	IE_NT
S2479	IE_NT
S5253	IE_NT
S2352	IE_NT
S1951	IE_NT
S8343	TB_NT
S8512	TB_T
S1851	IE_NT
S2115	IE_NT
S5881	IE_NT
S8629	TB_T
S7331	DR_NT
S230	DR_T
S9294	IE_T
S6902	DR_NT
S5254	IE_NT
S6903	DR_NT
S2415	IE_NT
S4978	IE_NT
S6904	DR_NT
S9295	IE_T
S6905	DR_NT
S2511	IE_NT
S6906	DR_NT
S4979	IE_NT
S4980	IE_NT
S1923	IE_NT
S397	DR_T
S2053	IE_NT
S8013	AA_T
S9296	IE_T
S7332	DR_NT
S6907	DR_NT
S5595	IE_NT
S6908	DR_NT
S8664	TB_T
S9582	IE_T
S5857	IE_NT
S2687	IE_NT
S1891	IE_NT
S1956	IE_NT
S6909	DR_NT
S242	DR_T
S8746	TB_T
S7333	DR_NT
S4981	IE_NT
S2162	IE_NT
S1852	IE_NT
S4982	IE_NT
S5858	IE_NT
S7910	AA_T
S4983	IE_NT
S9495	IE_T
S1853	IE_NT
S3436	IE_NT
S3437	IE_NT
S1854	IE_NT
S4984	IE_NT
S7334	DR_NT
S6910	DR_NT
S2056	IE_NT
S5859	IE_NT
S6911	DR_NT
S5344	IE_NT
S4985	IE_NT
S4986	IE_NT
S2456	IE_NT
S2014	IE_NT
S1999	IE_NT
S4987	IE_NT
S6912	DR_NT
S2419	IE_NT
S4988	IE_NT
S7848	AA_T
S6913	DR_NT
S5596	IE_NT
S2610	IE_NT
S7712	DR_NT
S5860	IE_NT
S4989	IE_NT
S6914	DR_NT
S4990	IE_NT
S2567	IE_NT
S5597	IE_NT
S398	DR_T
S4991	IE_NT
S6915	DR_NT
S6916	DR_NT
S5598	IE_NT
S8646	TB_T
S7566	DR_NT
S1855	IE_NT
S6917	DR_NT
S1856	IE_NT
S5258	IE_NT
S3438	IE_NT
S7335	DR_NT
S4992	IE_NT
S4993	IE_NT
S8518	TB_T
S7336	DR_NT
S8244	AA_T
S7337	DR_NT
S5255	IE_NT
S7682	DR_NT
S339	DR_T
S8730	TB_T
S7338	DR_NT
S5599	IE_NT
S4994	IE_NT
S4995	IE_NT
S7339	DR_NT
S3439	IE_NT
S9297	IE_T
S5369	IE_NT
S1857	IE_NT
S1858	IE_NT
S1859	IE_NT
S4996	IE_NT
S8348	TB_NT
S1860	IE_NT
S4997	IE_NT
S6918	DR_NT
S2608	IE_NT
S1861	IE_NT
S7744	AA_T
S3440	IE_NT
S4998	IE_NT
S231	DR_T
S8604	TB_T
S4999	IE_NT
S8862	TB_T
S7567	DR_NT
S8006	AA_T
S7834	AA_T
S6919	DR_NT
S2044	IE_NT
S2619	IE_NT
S3441	IE_NT
S7751	AA_T
S2645	IE_NT
S8185	AA_T
S7568	DR_NT
S6920	DR_NT
S5000	IE_NT
S1862	IE_NT
S5600	IE_NT
S5001	IE_NT
S5002	IE_NT
S1863	IE_NT
S8440	TB_NT
S7340	DR_NT
S6921	DR_NT
S5863	IE_NT
S5003	IE_NT
S8905	TB_T
S6922	DR_NT
S3442	IE_NT
S8064	AA_T
S6923	DR_NT
S2529	IE_NT
S5601	IE_NT
S5004	IE_NT
S1864	IE_NT
S232	DR_T
S5256	IE_NT
S2502	IE_NT
S8903	TB_T
S6924	DR_NT
S2494	IE_NT
S8674	TB_T
S6925	DR_NT
S5371	IE_NT
S5005	IE_NT
S5439	IE_NT
S9623	IE_T
S1865	IE_NT
S5305	IE_NT
S7816	AA_T
S5602	IE_NT
S7341	DR_NT
S3443	IE_NT
S3444	IE_NT
